team_name,team_code,team_founded,team_logo,venue_name,venue_address,venue_city,venue_capacity,venue_image,team_age
UNIVERSITARIO FC,,,https://media.api-sports.io/football/teams/20450.png,,,,,,
VELARDE,,,https://media.api-sports.io/football/teams/20451.png,Estadio Municipal de La Maruca,Calle de los Hermanos Torre Oruña,Muriedas,5000.0,https://media.api-sports.io/football/venues/19298.png,
CP EJIDO,,1969.0,https://media.api-sports.io/football/teams/21510.png,Estadio de Municipal Santo Domingo,,,7885.0,https://media.api-sports.io/football/venues/19798.png,56.0
CHICLANA,,,https://media.api-sports.io/football/teams/21905.png,,,,,,
ELCHE U20,,,https://media.api-sports.io/football/teams/22012.png,,,,,,
GRANADA,,,https://media.api-sports.io/football/teams/22018.png,Ciudad Deportiva del Granada CF,Crta. de Alfacar,Granada,1000.0,https://media.api-sports.io/football/venues/6692.png,
MONTECASILLAS,,,https://media.api-sports.io/football/teams/22110.png,Campo De Fútbol Montecasillas,"C. José Acero, 3D",Murcia,1000.0,https://media.api-sports.io/football/venues/20319.png,
RACING CARTAGENA MM,,2023.0,https://media.api-sports.io/football/teams/22116.png,,,,,,2.0
TEROR,,1956.0,https://media.api-sports.io/football/teams/22122.png,Estadio Municipal El Pino,Calle Los Deportistas,Gran Canaria,1500.0,https://media.api-sports.io/football/venues/20164.png,69.0
BETANZOS,,1952.0,https://media.api-sports.io/football/teams/22128.png,Estadio García Hermanos,,Betanzos,5000.0,https://media.api-sports.io/football/venues/20150.png,73.0
PONTEVEDRA II,,,https://media.api-sports.io/football/teams/22129.png,Estadio Municipal de Pasarón,Calle de Luis Otero,Pontevedra,16500.0,https://media.api-sports.io/football/venues/6508.png,
SARRIANA,,,https://media.api-sports.io/football/teams/22130.png,Estadio Municipal De Ribela,Rúa de Pacios,Sarria,5000.0,https://media.api-sports.io/football/venues/20151.png,
BARCIA,,,https://media.api-sports.io/football/teams/22131.png,Campo de fútbol San Sebastián,N-634,Barcia,1000.0,https://media.api-sports.io/football/venues/20152.png,
ATLÉTICO MINEROS,,,https://media.api-sports.io/football/teams/22132.png,,,,,,
AÑORGA,,,https://media.api-sports.io/football/teams/22133.png,Campo de Rezola,"Añorga Hiribidea, 44",Donostia,1000.0,https://media.api-sports.io/football/venues/20154.png,
DEPORTIVO ALAVÉS III,,,https://media.api-sports.io/football/teams/22134.png,Ciudad Deportiva José Luis Compañón,Carretera N-I,Vitoria-Gasteiz,2500.0,https://media.api-sports.io/football/venues/6675.png,
DERIO,,,https://media.api-sports.io/football/teams/22135.png,Campo de Fútbol Ibaiondo,Untzaga Ibaia Kalea (Calle de Untzaga Ibaia),Derio,1500.0,https://media.api-sports.io/football/venues/20155.png,
REDDIS,,,https://media.api-sports.io/football/teams/22136.png,Estadio Camp Nou Municipal,Calle Recasens i Mercadé 8,Reus,4847.0,https://media.api-sports.io/football/venues/1468.png,
BURRIANA,,1949.0,https://media.api-sports.io/football/teams/22137.png,Camp de Futbol Joan B. Planelles,Camí d&apos;Artana,Borriana,4000.0,https://media.api-sports.io/football/venues/20320.png,76.0
CASTELLONENSE,,,https://media.api-sports.io/football/teams/22138.png,Camp Poliesportiu Municipal Antonio Escuriet,"Camí del Pla, 19",Castelló,1500.0,https://media.api-sports.io/football/venues/20352.png,
ONTINYENT 1931,,2019.0,https://media.api-sports.io/football/teams/22139.png,Estadio Municipal El Clariano,Avenida del Textil 18,Ontinyent,5000.0,https://media.api-sports.io/football/venues/3986.png,6.0
SONEJA,,,https://media.api-sports.io/football/teams/22140.png,Camp El Arco,Partida El Arco,Soneja,1000.0,https://media.api-sports.io/football/venues/21188.png,
UTIEL,,1945.0,https://media.api-sports.io/football/teams/22141.png,Estadio Muncipal La Celadilla,,Utiel,2500.0,https://media.api-sports.io/football/venues/20160.png,80.0
REAL MADRID III,,,https://media.api-sports.io/football/teams/22142.png,Ciudad Real Madrid Campo 3,"Ciudad Deportiva del Real Madrid, Valdebebas",Madrid,3000.0,https://media.api-sports.io/football/venues/20161.png,
LAGUNA DE DUERO,,,https://media.api-sports.io/football/teams/22143.png,,,,,,
VILLARALBO,,2001.0,https://media.api-sports.io/football/teams/22144.png,Estadio Jose Fernandez,,Villaralbo,5000.0,https://media.api-sports.io/football/venues/20168.png,24.0
ATLÉTICO MELILLA,,,https://media.api-sports.io/football/teams/22145.png,Estadio Álvarez Claro,Explanada de Camellos,Melilla,12000.0,https://media.api-sports.io/football/venues/3982.png,
ALAIOR,,,https://media.api-sports.io/football/teams/22146.png,Estadio Los Pinos,Carretera Nova,Menorca,2000.0,https://media.api-sports.io/football/venues/20163.png,
ARENAL,,,https://media.api-sports.io/football/teams/22147.png,Estadio Son Verí,Calle de Cala Blava,S&apos;Arenal de Llucmajor,2000.0,https://media.api-sports.io/football/venues/12338.png,
SAN BARTOLOMÉ,,,https://media.api-sports.io/football/teams/22148.png,Estadio Municipal Pedro Espinosa De León,"C. Pío XII, 31",San Bartolomé,2000.0,https://media.api-sports.io/football/venues/21103.png,
CASTUERA,,,https://media.api-sports.io/football/teams/22149.png,Estadio Manuel Ruiz,EX-104,Castuera,1500.0,https://media.api-sports.io/football/venues/20166.png,
LERINÉS,,,https://media.api-sports.io/football/teams/22150.png,,,,,,
BALSICAS ATLÉTICO,,2002.0,https://media.api-sports.io/football/teams/22180.png,Campo de Fútbol de Balsicas,,Torre-Pacheco,1000.0,https://media.api-sports.io/football/venues/21126.png,23.0
ATHLETIC CLUB U21,,,https://media.api-sports.io/football/teams/22414.png,,,,,,
VALENCIA U21,,,https://media.api-sports.io/football/teams/22422.png,,,,,,
POLILLAS ATLÉTICO,,,https://media.api-sports.io/football/teams/22494.png,,,,,,
SPAIN U16,,,https://media.api-sports.io/football/teams/22500.png,,,,,,
BOIRO,,1966.0,https://media.api-sports.io/football/teams/22566.png,Campo Municipal de Barraña,Avenida Barraña 71,Boiro,2500.0,https://media.api-sports.io/football/venues/20359.png,59.0
DEPORTIVO MURCIA,,,https://media.api-sports.io/football/teams/22567.png,,,,,,
HERNÁN CORTÉS,,,https://media.api-sports.io/football/teams/22568.png,Estadio Municipal de Hernán Cortés,Ronda del Norte,Hernán Cortés,1750.0,https://media.api-sports.io/football/venues/20360.png,
MIJAS LAS LAGUNAS,,,https://media.api-sports.io/football/teams/22569.png,Ciudad Deportiva Las Lagunas,"Cam. del Albero, 14",Las Lagunas de Mijas,1000.0,https://media.api-sports.io/football/venues/21275.png,
MONTE,,,https://media.api-sports.io/football/teams/22570.png,,,,,,
QUINTANAR,,,https://media.api-sports.io/football/teams/22571.png,,,,,,
RUBÍ,,1912.0,https://media.api-sports.io/football/teams/22572.png,Estadio Can Rosés,Avinguda de les Olimpíades,Rubí,4500.0,https://media.api-sports.io/football/venues/20361.png,113.0
SAUZAL,,,https://media.api-sports.io/football/teams/22573.png,,,,,,
TARDIENTA,,,https://media.api-sports.io/football/teams/22574.png,,,,,,
UNIÓN ZONA NORTE,,,https://media.api-sports.io/football/teams/22575.png,,,,,,
ZIRAUKI,,,https://media.api-sports.io/football/teams/22576.png,,,,,,
PALAMÓS,,1898.0,https://media.api-sports.io/football/teams/22905.png,Estadio Nou Municipal de Palamós,Passatge de Ladislao Kubala / Avenida de Catalunya,Palamós,5824.0,https://media.api-sports.io/football/venues/20495.png,127.0
SEVILLA U20,,,https://media.api-sports.io/football/teams/24076.png,,,,,,
ARETXABALETA,,,https://media.api-sports.io/football/teams/24571.png,Campo de Fútbol Ibarra,"Txarapea Ibilbidea, 12",Arechavaleta,1000.0,https://media.api-sports.io/football/venues/21078.png,
EIBAR II,,1994.0,https://media.api-sports.io/football/teams/24572.png,Complejo Deportivo de Unbe Inferior,"Otaola Balle, 33",Eibar,1000.0,https://media.api-sports.io/football/venues/21289.png,31.0
SAN VIATOR,,,https://media.api-sports.io/football/teams/24573.png,Campo San Viator,"Bolivia Kalea, 8",Vitoria-Gasteiz,1000.0,https://media.api-sports.io/football/venues/21290.png,
ATLÈTIC LLEIDA,,2019.0,https://media.api-sports.io/football/teams/24574.png,Camp de futbol Ramon Farrús,"c/ del Riu Ebre, 16",Lleida,1000.0,https://media.api-sports.io/football/venues/21089.png,6.0
EUROPA II,,,https://media.api-sports.io/football/teams/24575.png,Camp Municipal de Futbol Nou Sardenya,"Carrer de Sardenya (Cerdeña), Gràcia",Barcelona,7000.0,https://media.api-sports.io/football/venues/1466.png,
SABADELL II,,,https://media.api-sports.io/football/teams/24576.png,Estadi de la Nova Creu Alta,Plaça Olímpia 1,Sabadell,14950.0,https://media.api-sports.io/football/venues/6686.png,
BRIVIESCA,,,https://media.api-sports.io/football/teams/24577.png,Campo Municipal de Futbol Briviesca,"Calle la Senda, 23",Briviesca,1500.0,https://media.api-sports.io/football/venues/21080.png,
MOJADOS,,,https://media.api-sports.io/football/teams/24578.png,,,,,,
MIGJORN,,,https://media.api-sports.io/football/teams/24579.png,,,,,,
PORRERES,,,https://media.api-sports.io/football/teams/24580.png,,,,,,
ZUERA,,,https://media.api-sports.io/football/teams/24581.png,,,,,,
VALLADARES,,,https://media.api-sports.io/football/teams/24609.png,,,,,,
VILLALONGA,,1947.0,https://media.api-sports.io/football/teams/24610.png,Estadio Novo San Pedro,Avenida VILLAR Nº 3,Sanxenxo,2000.0,https://media.api-sports.io/football/venues/21102.png,78.0
LOS LLANOS,,,https://media.api-sports.io/football/teams/24611.png,Estadio Municipal Aceró,"Los Calle Enrique Mederos Lorenzo, 50",Los Llanos de Aridane,3000.0,https://media.api-sports.io/football/venues/21104.png,
EXTREMADURA 1924,,2022.0,https://media.api-sports.io/football/teams/24612.png,,,,,,3.0
PUEBLA CALZADA,,,https://media.api-sports.io/football/teams/24613.png,,,,,,
ATLÉTICO ARTAJONÉS,,1951.0,https://media.api-sports.io/football/teams/24614.png,Estadio La Alameda,Calle Andiuz,Artajona,2500.0,https://media.api-sports.io/football/venues/21105.png,74.0
ROTXAPEA,,,https://media.api-sports.io/football/teams/24615.png,,,,,,
NOBLEJAS,,,https://media.api-sports.io/football/teams/24653.png,,,,,,
VALDEPEÑAS,,,https://media.api-sports.io/football/teams/24654.png,,,,,,
SANTOMERA,,,https://media.api-sports.io/football/teams/24655.png,Estadio El Limonar,"Camino Viejo de Orihuela, 5",Santomera,3000.0,https://media.api-sports.io/football/venues/21127.png,
ÁGUILAS II,,,https://media.api-sports.io/football/teams/24656.png,,,,,,
ARAVACA,,1933.0,https://media.api-sports.io/football/teams/24708.png,Estadio Antonio Sanfíz,"Calle Fuente del Rey 33, Aravaca",Madrid,800.0,https://media.api-sports.io/football/venues/21151.png,92.0
CALA POZUELO,,,https://media.api-sports.io/football/teams/24709.png,,,,,,
ATLÉTICO CENTRAL,,2018.0,https://media.api-sports.io/football/teams/24723.png,Centro Deportivo Vega de Triana,Av. de Coria,Sevilla,1000.0,https://media.api-sports.io/football/venues/21392.png,7.0
RECREATIVO HUELVA II,,,https://media.api-sports.io/football/teams/24724.png,Ciudad Deportiva Decáno del Fútbol Español,Carretera de San Juan del Puerto-Ayamonte,Huelva,1000.0,https://media.api-sports.io/football/venues/21162.png,
RACING CF BENIDORM,,,https://media.api-sports.io/football/teams/24778.png,,,,,,
VALL DE UXÓ,,,https://media.api-sports.io/football/teams/24779.png,,,,,,
MARBELLI,,,https://media.api-sports.io/football/teams/24960.png,Estadio Municipal,Polideportivo Guadaiza,San Pedro de Alcántara,5000.0,https://media.api-sports.io/football/venues/12327.png,
MARTOS,,,https://media.api-sports.io/football/teams/24961.png,Estadio Chamorro Martinez,Calle Doctor Fleming,Martos,5000.0,https://media.api-sports.io/football/venues/21260.png,
MALAGA CITY,,,https://media.api-sports.io/football/teams/24962.png,Campo Municipal El Pozuelo,Calle Pedro Navarro Bruna,Torremolinos,3000.0,https://media.api-sports.io/football/venues/11025.png,
GIRONA U19,,,https://media.api-sports.io/football/teams/24979.png,Camp de Futbol Vilablareix,Avinguda de Lluís Companys,Vilablareix,1000.0,https://media.api-sports.io/football/venues/21268.png,
STJARNAN U19,,,https://media.api-sports.io/football/teams/24987.png,,,,,,
EIBAR III,,,https://media.api-sports.io/football/teams/25023.png,,,,,,
PRÍNCIPE ALFONSO,,,https://media.api-sports.io/football/teams/25024.png,,,,,,
ASTUR,,,https://media.api-sports.io/football/teams/25030.png,Estadio Hermanos Llana,Parque del Oeste s/n,Oviedo,2000.0,https://media.api-sports.io/football/venues/21296.png,
DOLORENSE,,,https://media.api-sports.io/football/teams/25031.png,,,,,,
GÉVORA,,,https://media.api-sports.io/football/teams/25032.png,,,,,,
MANISES,,,https://media.api-sports.io/football/teams/25033.png,,,,,,
ONTIÑENA,,,https://media.api-sports.io/football/teams/25034.png,,,,,,
PARLA ESCUELA,,,https://media.api-sports.io/football/teams/25035.png,,,,,,
PLAYAS SOTAVENTO,,,https://media.api-sports.io/football/teams/25036.png,,,,,,
PROMESAS EDF,,,https://media.api-sports.io/football/teams/25037.png,,,,,,
SAN TIRSO,,,https://media.api-sports.io/football/teams/25038.png,,,,,,
SONSECA,,,https://media.api-sports.io/football/teams/25039.png,,,,,,
SPORTING MAHÓN,,,https://media.api-sports.io/football/teams/25040.png,,,,,,
VIC,,,https://media.api-sports.io/football/teams/25041.png,Estadi Municipal de Futbol de Vic,Carrer del Mas d&apos;Osona,Vic,4000.0,https://media.api-sports.io/football/venues/20756.png,
VILLAMURIEL,,1976.0,https://media.api-sports.io/football/teams/25042.png,Municipal Rafael Vázquez Sedano,,Palencia,1000.0,https://media.api-sports.io/football/venues/21297.png,49.0
INTER SEVILLA,,,https://media.api-sports.io/football/teams/25179.png,,,,,,
